0x7100ce61e0,"IsCheckZoom"
0x7100cf6fa5,"終了デモ位置[ゴールアイテム]"
0x7100cf6fcf,"SwitchEndDemoEndOn"
0x7100cf6fe2,"破壊予兆Lv1"
0x7100cf6ff2,"ボス用デモ開始状態"
0x7100cf700e,"AngleMargin"
0x7100cf701a,"LookAtPos"
0x7100cf7024,"消滅"
0x7100cf702b,"NearClip"
0x7100cf7034,"FindCoverd"
0x7100cf703f,"StopNaked"
0x7100cf7049,"Trampled"
0x7100cf7052,"GenerateInterval"
0x7100cf7063,"Throw"
0x7100cf7069,"GiveUp"
0x7100cf7070,"Tail2"
0x7100cf7076,"Land"
0x7100cf707b,"無敵アタックヒット"
0x7100cf7097,"ItemType_%d"
0x7100cf70a3,"Die"
0x7100cf70a7,"SwitchPlayerLookAtCtrl"
0x7100cf70be,"PopUp"
0x7100cf70c4,"PushBack"
0x7100cf70cd,"CarryWait"
0x7100cf70d7,"LeafRootL"
0x7100cf70e1,"パタテンテンジェネレータ"
0x7100cf7106,"DualHeadlightCross"
0x7100cf7119,"ShyEnd"
0x7100cf7120,"AttackBody"
0x7100cf712b,"AttackShortWait"
0x7100cf713b,"Mode_ProCon"
0x7100cf7147,"SetPlayMode2P"
0x7100cf7155,"TouchArrow"
0x7100cf7160,"CameraIcon"
0x7100cf716b,"Color_DLC"
0x7100cf7175,"PgGetChallenge"
0x7100cf7184,"Rotate"
0x7100cf718b,"コレクトアイテム取得デモ"
0x7100cf71b0,"In_PixelToad_Short"
0x7100cf71c3,"GameOverMenu"
0x7100cf71d0,"TruckRide"
0x7100cf71da,"IconR"
0x7100cf71e0,"EndGame"
0x7100cf71e8,"ReturnToMap"
0x7100cf71f4,"PauseMenuControlGuide"
0x7100cf720a,"img_2PJ1_toadette2p"
0x7100cf721e,"twoPlayerDualJoy"
0x7100cf722f,"PlayerP2_UP"
0x7100cf723b,"BookDLCTwinkleSingle4"
0x7100cf7251,"screenEdgeGlowParts"
0x7100cf7265,"VRPauseMenu"
0x7100cf7271,"%s_Btn"
0x7100cf7278,"WindowCameraChange"
0x7100cf728b,"Set2P_JoyConL"
0x7100cf7299,"Window2PControls_2PJContinue"
0x7100cf72b6,"Set2PIconPurpleToad"
0x7100cf72ca,"Wipe"
0x7100cf72cf,"WipeClearBonus"
0x7100cf72de,"ToadBrigadeFreshRuinsStage"
0x7100cf72f9,"ルート土管移動状態"
0x7100cf7315,"EffectMtxSetter"
0x7100cf7325,"OffSign"
0x7100cf732d,"IsSyncBgmForMtsAnime"
0x7100cf7342,"IsAppearBreakModel"
0x7100cf7355,"IsAppearBlockEmpty"
0x7100cf7368,"爆発[水中]"
0x7100cf7377,"10コインステート"
0x7100cf738f,"None"
0x7100cf7394,"CoinChameleon"
0x7100cf73a2,"[state]カメレオンDRCタッチ"
0x7100cf73c5,"CoinSpeed"
0x7100cf73cf,"CoinStack"
0x7100cf73d9,"TouchPointOffsetY"
0x7100cf73eb,"GotHigh"
0x7100cf73f3,"DokanSideIn"
0x7100cf73ff,"投げられる"
0x7100cf740f,"カブ弾"
0x7100cf7419,"チェック半径"
0x7100cf742c,"LavaRupture"
0x7100cf7438,"ObjName"
0x7100cf7440,"ラスト直前デモバインド操作"
0x7100cf7468,"IsConnectOnlyTrans"
0x7100cf747b,"Is2PPairWhenAlive"
0x7100cf748d,"GoalPosePair"
0x7100cf749a,"HoldTop"
0x7100cf74a2,"リフトマイク用ガイド"
0x7100cf74c1,"IsAntiLightStrong"
0x7100cf74d3,"PreMoveNight"
0x7100cf74e0,"PaintDoremiRoom"
0x7100cf74f0,"AreaObj"
0x7100cf74f8,"PullOutObjAssist"
0x7100cf7509,"PullOutMiss"
0x7100cf7515,"カブ[大][引っこ抜き]Red"
0x7100cf7535,"投げられる[放物]"
0x7100cf754d,"カブ[大]埋まり穴モデル"
0x7100cf756e,"AllowBubble"
0x7100cf757a,"RouteDokanLaunch"
0x7100cf758b,"DokanStraight50CM"
0x7100cf759d,"InputSwitchA"
0x7100cf75aa,"スイッチブロック用スイッチホルダー"
0x7100cf75de,"スピン"
0x7100cf75e8,"角度吸着"
0x7100cf75f5,"BindOutScreen"
0x7100cf7603,"GetInvincibleAssist"
0x7100cf7617,"LightType"
0x7100cf7621,"Middle01"
0x7100cf762a,"text_CourseName"
0x7100cf763a,"PlayAnimName"
0x7100cf7647,"木箱(残留モデル)"
0x7100cf765f,"パネルダッシュ"
0x7100cf7675,"SePvCollectItem"
0x7100cf7685,"SePvDoublePlayerAppear"
0x7100cf769c,"CenterHeight"
0x7100cf76a9,"CollectInfoRadiusAddition"
0x7100cf76c3,"LegRadiusScale"
0x7100cf76d2,"WalkSpeedyAnimBlendThres"
0x7100cf76eb,"DownHillAccelAddRate"
0x7100cf7700,"HeadLightOfxOffsetZ"
0x7100cf7714,"TurnJumpBrake"
0x7100cf7722,"SlideSlopeAngle"
0x7100cf7732,"HoldJumpFrontVel"
0x7100cf7743,"PowerUpNormal"
0x7100cf7751,"PlayerAlongWallArea"
0x7100cf7765,"SuperStarEnd"
0x7100cf7772,"Luigi"
0x7100cf7778,"PrefixSearch"
0x7100cf7785,"ShoutEnd"
0x7100cf778e,"stage_camera_move_count_p2"
0x7100cf77a9,"[state]ボーナスクローズ"
0x7100cf77c9,"[state]ボーナスオープン"
0x7100cf77e9,"[state]本の操作"
0x7100cf77fd,"BgmRegionChanger"
0x7100cf780e,"PatanPanelStarter"
0x7100cf7820,"TouchRotateMapParts"
0x7100cf7834,"StageScene"
0x7100cf783f,"オープニングワイプ"
0x7100cf785b,"ステージスイッチディレクター"
0x7100cf7886,"ステージステート"
0x7100cf789f,"AudioStationedResourceHeap"
0x7100cf78ba,"StationedResourceHeap"
0x7100cf78d0,"ShowTutorial2"
0x7100cf78de,"RecoverPercent"
0x7100cf78ed,"OffScreenBubble"
0x7100cf78fd,"キック小石ヒット"
0x7100cf7916,"ボスゴロボンアタックヒット"
0x7100cf793e,"IsApplyAngleElevation"
0x7100cf7954,"MoveLimitMaxY"
0x7100cf7962,"color_blend_alpha_dst_func"
0x7100cf797d,"dst_minus_src"
0x7100cf798b,"enable_polygon_offset"
0x7100cf79a1,"Min=62,Max=90"
0x7100cf79af,"No Name"
0x7100cf79b7,"graphics_area_info"
0x7100cf79ca,"depth_shadow"
0x7100cf79d7,"god_ray"
0x7100cf79df,"地形オブジェ[地形前]"
0x7100cf79fd,"シルエットモデル[敵]"
0x7100cf7a1b,"ActorModelDrawPostEffectMask"
0x7100cf7a38,"name"
0x7100cf7a3d,"LppSpotLight"
0x7100cf7a4a,"SensorList"
0x7100cf7a55,"Collider"
0x7100cf7a5e,"RadialBlurPosOffset"
0x7100cf7a72,"EnemyAttack"
0x7100cf7a7e,"BindableAllPlayer"
0x7100cf7a90,"BindableKoura"
0x7100cf7a9e,"IsIgnoreUpdateOnDrawClipping"
0x7100cf7abb,"InitSensor"
0x7100cf7ac6,"MaxCount"
0x7100cf7acf,"BgmUserName"
0x7100cf7adb,"オブジェ[潰れモデル]"
0x7100cf7af9,"FixFileSuffixName"
0x7100cf7b0b,"EffectFramePart2"
0x7100cf7b1c,"cExposureConnect"
0x7100cf7b2d,"cIsEnableAlphaTest"
0x7100cf7b40,"空2(3DEditorで空0のテクスチャタイプをカラーテクスチャを選択した場合は反映されません)"
0x7100cf7bb9,"RenderSkyProjection"
0x7100cf7bcd,"UnitConfig"
0x7100cf7bd8,"%s.bagldof"
0x7100cf7be3,"大気散乱使用中ならその太陽方向を使う"
0x7100cf7c1a,"インダイレクトテクスチャ名"
0x7100cf7c42,"パワー基底"
0x7100cf7c52,"Intensity(0だと無効)"
0x7100cf7c6b,"TextureOccludedEffect.bfres"
0x7100cf7c87,"セーブデータスレッド"
0x7100cf7ca6,"大気散乱キューブマップ"
0x7100cf7cc8,"cTexCubeMapRoughness"
0x7100cf7cdd,"cThicknessCurve"
0x7100cf7ced,"unit_info_array"
0x7100cf7cfd,"Middle Whole"
0x7100cf7d0a,"Flat Ground"
0x7100cf7d16,"オブジェ[ルート土管内側]"
0x7100cf7d3a,"Fresnel 5 World"
0x7100cf7d4a,"MirrorRendering"
0x7100cf7d5a,"ActorOcclusion.baglocc"
0x7100cf7d71,"平面をクリップに使うか"
0x7100cf7d93,"ItemIntensity"
0x7100cf7da1,"*On"
0x7100cf7da5,"FadeOutFrame"
0x7100cf7db2,"Situation.byml"
0x7100cf7dc1,"SeResourceStdSystem"
0x7100cf7dd5,"NextSituationName"
0x7100cf7de7,"StageInfoList"
0x7100cf7df5,"BgmSituationInfoList"
0x7100cf7e0a,"PlayTypeName"
0x7100cf7e17,"Sq6"
0x7100cf7e1b,"エフェクト（Ｚソート）"
0x7100cf7e3d,"CollisionAttributeList_Relation"
0x7100cf7e5d,"ActionList"
0x7100cf7e68,"FollowScale"
0x7100cf7e74,"数値２"
0x7100cf7e7e,"Min=1,Max=%d"
0x7100cf7e8b,"@style"
0x7100cf7e92,"ProjectData.msbp"
0x7100cf7ea3,"AlignCenter"
0x7100cf7eaf,"PageBreak"
0x7100cf7eb9,"Chorus"
0x7100cf7ec0,"ParamMin"
0x7100cf7ec9,"LimitPlayingNum"
0x7100cf7ed9,"DelayMaxNum"
0x7100cf7ee5,"nvnQueueBuilderGetComputeMemorySize"
0x7100cf7f09,"nvnWindowBuilderSetNumActiveTextures"
0x7100cf7f2e,"nvnWindowSetNumActiveTextures"
0x7100cf7f4c,"nvnTexturePoolGetMemoryPool"
0x7100cf7f68,"nvnTexturePoolGetSize"
0x7100cf7f7e,"nvnBufferFinalize"
0x7100cf7f90,"nvnTextureBuilderSetWidth"
0x7100cf7faa,"nvnTextureBuilderGetFlags"
0x7100cf7fc4,"nvnTextureBuilderGetFormat"
0x7100cf7fdf,"nvnTextureViewSetLayers"
0x7100cf7ff7,"nvnTextureViewSetFormat"
0x7100cf800f,"nvnTextureWriteTexelsStrided"
0x7100cf802c,"nvnTextureGetMemoryPool"
0x7100cf8044,"nvnMultisampleStateSetAlphaToCoverageEnable"
0x7100cf8070,"nvnDepthStencilStateSetDepthWriteEnable"
0x7100cf8098,"nvnVertexStreamStateSetDivisor"
0x7100cf80b7,"nvnCommandBufferDrawArraysInstanced"
0x7100cf80db,"nvnEventFinalize"
0x7100cf80ec,"__CUS_Float_3"
0x7100cf80fa,"%s_%d.%s"
0x7100cf8103,"SFNT"
0x7100cf8108,"  DelayFree       WorkSize : %d \n"
0x7100cf812a,"sysScaleAttr"
0x7100cf8137,"sysTextureSampler2"
0x7100cf814a,"sysCustomShaderCubeArraySampler2"
0x7100cf816b,"---------[Resource]---------\n"
0x7100cf8189,"GpuBuffer Allocation Failed. Allocated size : %d Byte.\n"
0x7100cf81c1,"TemporaryBuffer Allocation Failed. Allocation size : %d Byte.\n"
0x7100cf8200,"By Iterating MemBlock"
0x7100cf8216,"  start_address: 0x%016llX\n"
0x7100cf8232,"MaxAllocatableSize: %llu\n"
0x7100cf824c,"          HeapType: FrameHeap\n"
0x7100cf826b,"ja, en, es, fr, de, it, pt, nl, ru, ko, zh"
0x7100cf8298,"r%-2d     = 0x%016llX (%21lld)\n"
0x7100cf82b8,"pstate"
0x7100cf82bf,"%02X "
0x7100cf82c5,"NVN_DEVICE_INFO_TEXTURE_DESCRIPTOR_SIZE"
0x7100cf82ed,"NVN_DEVICE_INFO_COMMAND_BUFFER_COMMAND_ALIGNMENT"
0x7100cf831e,"NVN_DEVICE_INFO_SHADER_SCRATCH_MEMORY_SCALE_FACTOR_RECOMMENDED"
0x7100cf835d,"NVN_DEVICE_INFO_L2_SIZE"
0x7100cf8375,"NVN_DEVICE_INFO_SUPPORTS_PASSTHROUGH_GEOMETRY_SHADERS"
0x7100cf83ab,"NVN_DEVICE_INFO_MAX_PATCH_SIZE"
0x7100cf83ca,"cTextureFormat_R8_G8_B8_A8_sInt"
0x7100cf83ea,"cTextureFormat_R16_G16_B16_A16_sInt"
0x7100cf840e,"cTextureFormat_BC3_SRGB"
0x7100cf8426,"cTextureFormat_BC4_uNorm"
0x7100cf843f,"cTextureFormat_Depth_16"
0x7100cf8457,"cTextureFormat_Depth_24_uNorm_Stencil_8"
0x7100cf847f,"Icon=TEXTURE"
0x7100cf848c,"buffer_int"
0x7100cf8497,"buffer_u32"
0x7100cf84a2,"Zero1DArray"
0x7100cf84ae,"color_2d_array_min"
0x7100cf84c1,"screen_space_self_shadow_create_hiz"
0x7100cf84e5,"decal_simple"
0x7100cf84f2,"debug_shape_instanced"
0x7100cf8508,"sh_volume_cubemap_lighting"
0x7100cf8523,"uCubeMapFace"
0x7100cf8530,"uBlurOffset"
0x7100cf853c,"cIndirectTexMtx0"
0x7100cf854d,"cColorCorrectionTable"
0x7100cf8563,"cFinalPowerGL"
0x7100cf8571,"cTextureVelocityMap"
0x7100cf8585,"cTextureSMAAArea"
0x7100cf8596,"Material"
0x7100cf859f,"cInvTexSize"
0x7100cf85ab,"Sphere"
0x7100cf85b2,"cParam3"
0x7100cf85ba,"cSss1"
0x7100cf85c0,"cGhostDispersal"
0x7100cf85d0,"cDepthShadowTex"
0x7100cf85e0,"version"
0x7100cf85e8,"dynamic_mie_symmetrical_prop"
0x7100cf8605,"フォグ開始距離"
0x7100cf861b,"adhoc_fog_atten_grd"
0x7100cf862f,"グラデーション係数"
0x7100cf864b,"キューブ環境マップ撮影時にのみ掛かる倍率"
0x7100cf8688,"cSizeSunViewAngle"
0x7100cf869a,"cSunZenithAngle"
0x7100cf86aa,"undef"
0x7100cf86b0,"is_enable_chroma_distortion"
0x7100cf86cc,"blur_temp"
0x7100cf86d6,"彩度２"
0x7100cf86e0,"リプロジェクション時の最大追跡ピクセル数"
0x7100cf871d,"edit_type"
0x7100cf8727,"追加効果"
0x7100cf8734,"bloom:%d"
0x7100cf873d,"ref_renderbuf"
0x7100cf874b,"Num %d"
0x7100cf8752,"trimming"
0x7100cf875b,"offset_adjust"
0x7100cf8769,"drift_b"
0x7100cf8771,"1DL max usage:%d[byte]"
0x7100cf8788,"%2d"
0x7100cf878c,"Layer(Begin)"
0x7100cf8799,"far_mul_color"
0x7100cf87a7,"dof_far_max"
0x7100cf87b3,"VertexScaleX"
0x7100cf87c0,"----"
0x7100cf87c5,"ライト方向に回転"
0x7100cf87de,"AngleWidth%d"
0x7100cf87eb,"AnglePower%d"
0x7100cf87f8,"Same Point Epsilon"
0x7100cf880b,"Texture Width"
0x7100cf8819,"Enable Half Cascades"
0x7100cf882e,"DynamicCaptureUseIndex"
0x7100cf8845,"NoTrigTouchOn"
0x7100cf8853,"BottomLeft"
0x7100cf885e,"DragScrollButton"
0x7100cf886f,"TapButton"
0x7100cf8879,"CameraRestrictedArea"
0x7100cf888e,"KinokoDeathArea"
0x7100cf889e,"SwitchOnArea"
0x7100cf88ab,"WorldDetectArea"
0x7100cf88bb,"MoveApproachEndLv1"
0x7100cf88ce,"AllRoot"
0x7100cf88d6,"ヘッドライト"
0x7100cf88e9,"Feather3"
0x7100cf88f2,"終了デモ位置[キノピコNpc]"
0x7100cf8916,"ボスファイアのファイアボール"
0x7100cf8941,"LandSecond"
0x7100cf894c,"BeardR9"
0x7100cf8954,"FollowLookAtPlayerOffset"
0x7100cf896d,"Power"
0x7100cf8973,"DemoActor"
0x7100cf897d,"デモ土管"
0x7100cf898a,"CourseInCheckpointStar"
0x7100cf89a1,"WaitNaked"
0x7100cf89ab,"PressDownCoverd"
0x7100cf89bb,"UsingSilhouette"
0x7100cf89cb,"WalkSpeed"
0x7100cf89d5,"Type"
0x7100cf89da,"吹き飛び状態"
0x7100cf89ed,"HandR"
0x7100cf89f3,"落下トゲローラー"
0x7100cf8a0c,"GeneratorPosition"
0x7100cf8a1e,"KillerMagnum"
0x7100cf8a2b,"攻撃"
0x7100cf8a32,"IsPlacementSlope"
0x7100cf8a43,"Surprise"
0x7100cf8a4c,"AttackGuard"
0x7100cf8a58,"IsHideShadowMaskUntilThrown"
0x7100cf8a74,"プレイヤーに持たれるステート"
0x7100cf8a9f,"PgTrampledStrong"
0x7100cf8ab0,"TuccondorAroundTarget"
0x7100cf8ac6,"Touch"
0x7100cf8acc,"IconAssistFail"
0x7100cf8adb,"ButtonBackAppear"
0x7100cf8aec,"Locked"
0x7100cf8af3,"Txt1P"
0x7100cf8af9,"ロック数表示レイアウト"
0x7100cf8b1b,"残機"
0x7100cf8b22,"Miss"
0x7100cf8b27,"コース情報表示"
0x7100cf8b3d,"ゴールアイテム表示"
0x7100cf8b59,"Aアイコン"
0x7100cf8b67,"Book_Glimmer"
0x7100cf8b74,"Clear"
0x7100cf8b7a,"Effect_Fast"
0x7100cf8b86,"TouchHandheld"
0x7100cf8b94,"TxtGuideJoycon1Pcam2Pmod"
0x7100cf8bad,"2Player_SingleJoyPointer"
0x7100cf8bc6,"GuidePauseParts_JoySingle_Menu"
0x7100cf8be5,"GuidePauseParts_Menu"
0x7100cf8bfa,"img_toadette"
0x7100cf8c07,"img_2PJ1_kinopiokun2p_ds"
0x7100cf8c20,"img_2PJ2_kinopiokun2p_ds"
0x7100cf8c39,"SeasonSelect"
0x7100cf8c46,"AppearVR"
0x7100cf8c4f,"スタッフロール『名前』"
0x7100cf8c71,"%s_Left"
0x7100cf8c79,"VRDecided"
0x7100cf8c83,"CameraGyro_On"
0x7100cf8c91,"WindowConfirmDouble"
0x7100cf8ca5,"ConfirmShareMode_Restart"
0x7100cf8cbe,"End4"
0x7100cf8cc3,"OffAnim"
0x7100cf8ccb,"FillInLeft"
0x7100cf8cd6,"IsPerch"
0x7100cf8cde,"BlockHardDepth"
0x7100cf8ced,"TouchTrg"
0x7100cf8cf6,"Red"
0x7100cf8cfa,"CheckPointStar"
0x7100cf8d09,"MoveInAnArc"
0x7100cf8d15,"Fail"
0x7100cf8d1a,"Ashore"
0x7100cf8d21,"CoinBlowGenerator"
0x7100cf8d33,"PgAppear"
0x7100cf8d3c,"Get"
0x7100cf8d40,"InvalidateClipping"
0x7100cf8d53,"GhostPlayerHurryUp2"
0x7100cf8d67,"IsBreakGiantMario"
0x7100cf8d79,"LawnMovePart"
0x7100cf8d86,"SwimArea"
0x7100cf8d8f,"IsMultiPOnly"
0x7100cf8d9c,"SwitchGotOn"
0x7100cf8da8,"MouthUpper"
0x7100cf8db3,"DemoOp01Omake"
0x7100cf8dc1,"KoopaLastWait"
0x7100cf8dcf,"クッパ看板壊れ"
0x7100cf8de5,"LadderNormalMiddle50CM"
0x7100cf8dfc,"LadderColor"
0x7100cf8e08,"GoAxis"
0x7100cf8e0f,"トゲ鉄球(壊れ)"
0x7100cf8e24,"Rolling"
0x7100cf8e2c,"Needle"
0x7100cf8e33,"IsPickaxeRotateWheel"
0x7100cf8e48,"[コイン]"
0x7100cf8e54,"Slide"
0x7100cf8e5a,"ShootSpeed"
0x7100cf8e65,"SignBoardSnowCover"
0x7100cf8e78,"木製看板壊れモデル"
0x7100cf8e94,"Fovy40Alert"
0x7100cf8ea0,"LauncherNormal"
0x7100cf8eaf,"TrampleSwitch"
0x7100cf8ebd,"回転スイッチ"
0x7100cf8ed0,"TouchRotateWatchArea"
0x7100cf8ee5,"IsReverse"
0x7100cf8eef,"FrontSpeed"
0x7100cf8efa,"FocusRadiusActivate"
0x7100cf8f0e,"FocusRadiusDeactivate"
0x7100cf8f24,"ByeBye"
0x7100cf8f2b,"WarpCubeLocked"
0x7100cf8f3a,"DoorOut"
0x7100cf8f42,"WheelMapParts3"
0x7100cf8f51,"RotateDegree2"
0x7100cf8f5f,"SpinSpeedDownFrame"
0x7100cf8f72,"キノピオメンバー[緑]ステート"
0x7100cf8f9c,"KinopioNpcBody"
0x7100cf8fab,"ルート土管[探検隊用]"
0x7100cf8fc9,"空中ブランコ★"
0x7100cf8fdf,"GoIntoWater"
0x7100cf8feb,"SePvDamageLava"
0x7100cf8ffa,"FallPanicStartHeight"
0x7100cf900f,"MoveSideVelRate"
0x7100cf901f,"DashJumpAddition"
0x7100cf9030,"HipDropHeight"
0x7100cf903e,"DiveStartSpeed"
0x7100cf904d,"PushedBrakeRate"
0x7100cf905d,"ObjectData/KinopioSilhouette"
0x7100cf907a,"ObjectData/KinopioRaccoonDogSilhouette"
0x7100cf90a1,"KinopioDemoMini"
0x7100cf90b1,"HandL"
0x7100cf90b7,"プレイヤー前処理"
0x7100cf90d0,"stage_lost_count"
0x7100cf90e1,"stage_clear_stage_id"
0x7100cf90f6,"amiibo_character_id0"
0x7100cf910b,"MoveRangeX"
0x7100cf9116,"DummyBossBird"
0x7100cf9124,"EchoBlockMapParts"
0x7100cf9136,"TentenGeneratorNormal"
0x7100cf914c,"1UPキノコ[鳥ボス]"
0x7100cf9164,"プレイヤー[Movement]"
0x7100cf917e,"デモプレイヤーロケーター"
0x7100cf91a3,"PlayerMPPlacementList"
0x7100cf91b9,"ゲームオーバーワイプ"
0x7100cf91d8,"ProductSequence"
0x7100cf91e8,"Boot"
0x7100cf91ed,"AudioDataBase"
0x7100cf91fb,"お宝キノコ取得"
0x7100cf9211,"ShowReturnTitle"
0x7100cf9221,"OpenPixelToad"
0x7100cf922f,"特殊(その他)"
0x7100cf9241,"MarioComplete"
0x7100cf924f,"cInvincible"
0x7100cf925b,"尻尾アタックヒット"
0x7100cf9277,"スケート靴アタックヒット"
0x7100cf929c,"ブルアタックヒット"
0x7100cf92b8,"StartPos"
0x7100cf92c1,"カメラのパッド操作"
0x7100cf92dd,"CameraLookAtDir"
0x7100cf92ed,"enable_color_blend_custom"
0x7100cf9307,"何パーセントまで上がったらクオリティ下げるか？"
0x7100cf934d,"aglstress"
0x7100cf9357,"ProjectGraphicsParam"
0x7100cf936c,"Half Depth Target"
0x7100cf937e,"SAMPLING_TYPE"
0x7100cf938c,"地形オブジェ[キャラ後]"
0x7100cf93ad,"YFogIntensity"
0x7100cf93bb,"YFogFollowCamera"
0x7100cf93cc,"SeSyBeatEnemySequentially"
0x7100cf93e6,"FactorName"
0x7100cf93f1,"Context"
0x7100cf93f9,"Min=0, Max=%d"
0x7100cf9407,"踏み潰され"
0x7100cf9417,"TQGSV"
0x7100cf941d,"InitItem"
0x7100cf9426,"CameraShakeDistance"
0x7100cf943a,"RotateSign"
0x7100cf9445,"CourseSelectHeapScene"
0x7100cf945b,"SceneResource"
0x7100cf9469,"疑似光源の輝度係数(現在は乗算のみです)"
0x7100cf94a2,"agllitinfo%s"
0x7100cf94af,"FlareFilter"
0x7100cf94bb,"MODEL_MASK_TYPE"
0x7100cf94cb,"ライトストリークをカメラマスク"
0x7100cf94f9,"Min=0.0f, Max=5.0f"
0x7100cf950c,"CameraEffectName"
0x7100cf951d,"カラー２"
0x7100cf952a,"PasInscatterN"
0x7100cf9538,"IS_INSCATTER_NON_LINEAR"
0x7100cf9550,"first"
0x7100cf9556,"IS_ENABLE_SHADOW_PCF"
0x7100cf956b,"ModelLightColorScale"
0x7100cf9580,"SceneModelLightParam%02d"
0x7100cf9599,"SceneModelLightParamList"
0x7100cf95b2,"12:強リム＋中央強"
0x7100cf95cb,"16:細いリム"
0x7100cf95db,"24:リム＋中央弱"
0x7100cf95f1,"cTextureIndirect"
0x7100cf9602,"Min=-360.0, Max=360.0"
0x7100cf9618,"未設定"
0x7100cf9622,"※投影パラメータ名を入力してください"
0x7100cf9659,"FresnelObj"
0x7100cf9664,"universal_fresnel_curve"
0x7100cf967c,"地形[輪郭のみ(太)]"
0x7100cf9696,"地形[輪郭のみ(細)]"
0x7100cf96b0,"Route Dokan 3 Obj"
0x7100cf96c2,"Wet Obj"
0x7100cf96ca,"オブジェ[Miiの顔]"
0x7100cf96e2,"Middle"
0x7100cf96e9,".sharcb"
0x7100cf96f1,"Min=1,Max=160"
0x7100cf96ff,"OcclusionList"
0x7100cf970d,"カメラUpベクトル"
0x7100cf9725,"対応していないシャドウマスクの描画順です"
0x7100cf9762,"szs"
0x7100cf9766,"%s: "
0x7100cf976b,"Ba5"
0x7100cf976f,"Ba10"
0x7100cf9774,"Ba21"
0x7100cf9779,"St2"
0x7100cf977d,"Pd6"
0x7100cf9781,"Pd8"
0x7100cf9785,"EffectList"
0x7100cf9790,"ResourceList"
0x7100cf979d,"数値１"
0x7100cf97a7,"RubyCharSpace"
0x7100cf97b5,"nintendo_udsg-r_std_003_10.fcpx"
0x7100cf97d5,"MessageFont38.bffnt"
0x7100cf97e9,"KRko"
0x7100cf97ee,"Roll"
0x7100cf97f3,"RaceTime"
0x7100cf97fc,"Month"
0x7100cf9802,"Fig_3"
0x7100cf9808,"IsVRRequireButtonSwitch"
0x7100cf9820,"ReverbI3Dl2"
0x7100cf982c,"PreDelayTime"
0x7100cf9839,"FUSED_LARGE_ROOM"
0x7100cf984a,"回転部屋用"
0x7100cf985a,"Tempo"
0x7100cf9860,"IsLevel"
0x7100cf9868,"ParentName"
0x7100cf9873,"MainAudioOut"
0x7100cf9880,"fs::ResultDataCorrupted"
0x7100cf9898,"nvnDeviceGetTexelFetchHandle"
0x7100cf98b5,"nvnDeviceGetImageHandle"
0x7100cf98cd,"nvnQueueGetTotalComputeMemoryUsed"
0x7100cf98ef,"nvnQueueBuilderSetCommandMemorySize"
0x7100cf9913,"nvnQueueBuilderSetCommandFlushThreshold"
0x7100cf993b,"nvnSamplerPoolGetMemoryOffset"
0x7100cf9959,"nvnBufferBuilderGetDevice"
0x7100cf9973,"nvnBufferSetDebugLabel"
0x7100cf998a,"nvnTextureBuilderGetZCullStorageSize"
0x7100cf99af,"nvnSamplerBuilderSetBorderColorui"
0x7100cf99d1,"nvnSamplerGetLodClamp"
0x7100cf99e7,"nvnSamplerGetBorderColorui"
0x7100cf9a02,"nvnCommandBufferAddCommandMemory"
0x7100cf9a23,"nvnCommandBufferSetTiledCacheTileSize"
0x7100cf9a49,"nvnCommandBufferSetPolygonOffsetClamp"
0x7100cf9a6f,"sysTangentAttr"
0x7100cf9a7e,"sysCustomShaderTextureArraySampler2"
0x7100cf9aa2,"sysEmitterPluginUniformBlock"
0x7100cf9abf,"0x%016llX"
0x7100cf9ac9," \t\r\n"
0x7100cf9ace,"0b"
0x7100cf9ad3,"Sep"
0x7100cf9ad9,"JPja USen USes USfr USpt EUen EUes EUfr EUde EUit EUpt EUnl EUru"
0x7100cf9b1a,"TXT2"
0x7100cf9b1f,"sead::AudioTaskThread"
0x7100cf9b35,"gpu"
0x7100cf9b39,"NVN_DEVICE_INFO_INDIRECT_DISPATCH_ALIGNMENT"
0x7100cf9b65,"#define AGL_SHADER\n#define AGL_TARGET_GX2\n#define AGL_ATTRIBUTE( loc )      layout( location = loc ) in\n#define AGL_UNIFORM_BLOCK( name ) layout( std140 ) uniform name\n"
0x7100cf9c0e,"cTextureFormat_R8_G8_sNorm"
0x7100cf9c29,"NOTE"
0x7100cf9c2e,"Blue2D"
0x7100cf9c35,"agl_default"
0x7100cf9c41,"bloom_mask"
0x7100cf9c4c,"static_depth_shadow"
0x7100cf9c60,"nv12decode"
0x7100cf9c6b,"occlusion_renderer"
0x7100cf9c7e,"normal_map"
0x7100cf9c89,"auto_exposure"
0x7100cf9c97,"cubemap_sh_point"
0x7100cf9ca8,"sh_volume_cubemap_face_filter"
0x7100cf9cc6,"volume_mask_reducedepth"
0x7100cf9cde,"uColor"
0x7100cf9ce5,"uGamma"
0x7100cf9cec,"c3DTexCoordOffset"
0x7100cf9cfe,"cFarMulColor"
0x7100cf9d0b,"cHDRImage"
0x7100cf9d15,"cTexLuma"
0x7100cf9d1e,"imOutputColor"
0x7100cf9d2c,"cTexture"
0x7100cf9d35,"cMipLevel"
0x7100cf9d3f,"cVtxColor[0]"
0x7100cf9d4c,"cLayerTrans"
0x7100cf9d58,"Min = 1.0, Max = 25.0"
0x7100cf9d6e,"static_mie_base_height"
0x7100cf9d85,"対称性係数"
0x7100cf9d95,"render_sun_lerp"
